group;id;chrom;nSNP;from;to;lengthBps
Jacobs;H136;10;20;21309973;22376804;1066831
Jacobs;H136;10;17;31509560;32637918;1128358
Jacobs;H136;10;146;35566480;45845544;10279064
Jacobs;H136;10;21;55319894;56773821;1453927
Jacobs;H136;10;165;60005994;70187303;10181309
Jacobs;H136;10;128;71426400;78520137;7093737
Jacobs;H136;10;150;78803876;86415081;7611205
Jacobs;H136;24;19;2043961;3446498;1402537
Jacobs;H137;2;36;2451471;4166902;1715431
Jacobs;H137;2;25;25563222;27209958;1646736
Jacobs;H137;2;16;53991275;54669270;677995
Jacobs;H137;2;105;70548455;76783372;6234917
Jacobs;H137;2;27;82692589;84368094;1675505
Jacobs;H137;2;16;94981400;95965733;984333
Jacobs;H137;2;16;115340878;116108127;767249
Jacobs;H137;2;15;116784013;117464089;680076
Jacobs;H137;2;17;122060498;123432784;1372286
Jacobs;H137;2;84;128843993;132967710;4123717
Jacobs;H137;2;18;137024724;138081646;1056922
Jacobs;H137;2;37;141766599;143918492;2151893
Jacobs;H137;2;139;155064316;163070840;8006524
Jacobs;H137;2;606;182923305;219847222;36923917
Jacobs;H137;2;32;225936196;227734587;1798391
Jacobs;H137;2;15;232591652;233589543;997891
Jacobs;H137;2;30;241748973;243449101;1700128
Jacobs;H137;10;18;36448017;37738237;1290220
Jacobs;H137;10;20;38727795;40071898;1344103
Jacobs;H137;10;38;48397749;50290499;1892750
Jacobs;H137;10;18;53098812;54216568;1117756
Jacobs;H137;10;103;71426400;77142109;5715709
Jacobs;H137;24;69;26493858;31568788;5074930
Jacobs;H138;2;50;2451471;4697573;2246102
Jacobs;H138;2;525;24839164;56556228;31717064
Jacobs;H138;2;19;121796989;123432784;1635795
Jacobs;H138;2;49;127699622;130206119;2506497
Jacobs;H138;2;34;133402369;135337045;1934676
Jacobs;H138;2;18;141766599;142709866;943267
Jacobs;H138;2;33;208020229;209765359;1745130
Jacobs;H138;2;78;209830001;214228529;4398528
Jacobs;H138;2;23;233775867;235161178;1385311
Jacobs;H138;10;17;18707689;19637375;929686
Jacobs;H138;10;24;21682188;22955949;1273761
Jacobs;H138;10;68;29353089;32818994;3465905
Jacobs;H138;10;31;41802553;44430609;2628056
Jacobs;H138;10;48;49876303;52388827;2512524
Jacobs;H138;10;35;57261965;59691651;2429686
Jacobs;H138;10;21;84029946;85263429;1233483
Jacobs;H138;24;55;5874652;8842899;2968247
Jacobs;H139;2;17;24646366;25359294;712928
Jacobs;H139;2;26;49646230;51384849;1738619
Jacobs;H139;2;20;65402955;66543498;1140543
Jacobs;H139;2;18;66858417;67763382;904965
Jacobs;H139;2;52;84069275;87138916;3069641
Jacobs;H139;2;15;110083416;110941391;857975
Jacobs;H139;2;19;121796989;123432784;1635795
Jacobs;H139;2;46;132841528;135337045;2495517
Jacobs;H139;2;24;149768329;151200968;1432639
Jacobs;H139;2;15;158290735;159437585;1146850
Jacobs;H139;2;70;187856073;191673164;3817091
Jacobs;H139;2;15;203751286;204502491;751205
Jacobs;H139;2;26;205305554;206821701;1516147
Jacobs;H139;2;18;211611196;212749665;1138469
Jacobs;H139;2;22;213790888;215641893;1851005
Jacobs;H139;2;56;217890987;221534982;3643995
Jacobs;H139;2;33;222552458;224027318;1474860
Jacobs;H139;2;83;225936196;230323317;4387121
Jacobs;H139;10;100;1413129;8904686;7491557
Jacobs;H139;10;43;15018558;17388048;2369490
Jacobs;H139;10;201;32773769;45845544;13071775
Jacobs;H139;10;34;52284660;54375509;2090849
Jacobs;H139;10;32;74131332;75682529;1551197
Jacobs;H139;24;37;26493858;29343449;2849591
Jacobs;H139;24;31;29475441;31568788;2093347
Jacobs;H140;2;18;9735180;10487132;751952
Jacobs;H140;2;16;45150277;46163449;1013172
Jacobs;H140;2;27;47352919;49009193;1656274
Jacobs;H140;2;26;49646230;51384849;1738619
Jacobs;H140;2;28;68055389;69441272;1385883
Jacobs;H140;2;114;75674121;81377249;5703128
Jacobs;H140;2;26;81452694;82891061;1438367
Jacobs;H140;2;22;83090209;84368094;1277885
Jacobs;H140;2;51;94981400;98156393;3174993
Jacobs;H140;2;89;103049092;107989499;4940407
Jacobs;H140;2;130;108736660;118365256;9628596
Jacobs;H140;2;132;119388364;126384559;6996195
Jacobs;H140;2;25;140827873;142063966;1236093
Jacobs;H140;2;44;142192657;144672338;2479681
Jacobs;H140;2;18;211611196;212749665;1138469
Jacobs;H140;2;22;213790888;215641893;1851005
Jacobs;H140;2;59;217890987;221633575;3742588
Jacobs;H140;2;45;221773273;224027318;2254045
Jacobs;H140;2;15;232591652;233589543;997891
Jacobs;H140;2;22;247548978;248799264;1250286
Jacobs;H140;10;15;1413129;2796718;1383589
Jacobs;H140;10;16;6883264;8495362;1612098
Jacobs;H140;10;33;32773769;34386151;1612382
Jacobs;H140;10;28;36883392;39457465;2574073
Jacobs;H140;10;18;46618259;47487991;869732
Jacobs;H140;10;23;60005994;61065661;1059667
Jacobs;H140;10;20;75314642;76300586;985944
Jacobs;H140;24;73;12181694;17307132;5125438
Jacobs;H141;2;26;6349125;7973431;1624306
Jacobs;H141;2;17;10782174;11555842;773668
Jacobs;H141;2;35;12988767;14827510;1838743
Jacobs;H141;2;48;26664802;30026978;3362176
Jacobs;H141;2;16;45150277;46163449;1013172
Jacobs;H141;2;30;46833373;49009193;2175820
Jacobs;H141;2;26;49646230;51384849;1738619
Jacobs;H141;2;25;55160910;56556228;1395318
Jacobs;H141;2;209;87177434;99808715;12631281
Jacobs;H141;2;142;99887361;107989499;8102138
Jacobs;H141;2;334;108072803;128843993;20771190
Jacobs;H141;2;34;133402369;135337045;1934676
Jacobs;H141;2;60;152529090;156095039;3565949
Jacobs;H141;2;20;176450447;177920217;1469770
Jacobs;H141;2;194;187856073;199020889;11164816
Jacobs;H141;2;45;238041313;240477448;2436135
Jacobs;H141;2;22;247548978;248799264;1250286
Jacobs;H141;10;15;1413129;2796718;1383589
Jacobs;H141;10;16;6883264;8495362;1612098
Jacobs;H141;10;33;32773769;34386151;1612382
Jacobs;H141;10;28;36883392;39457465;2574073
Jacobs;H141;10;18;46618259;47487991;869732
Jacobs;H141;10;57;66264886;69596499;3331613
Jacobs;H141;10;29;74131332;75564317;1432985
Jacobs;H141;10;15;77234571;78093080;858509
Jacobs;H141;10;34;84696261;86415081;1718820
Jacobs;H141;24;36;29155367;31568788;2413421
Jacobs;H142;2;50;2451471;4697573;2246102
Jacobs;H142;2;28;24839164;26315932;1476768
Jacobs;H142;2;16;29409606;30280645;871039
Jacobs;H142;2;105;70548455;76783372;6234917
Jacobs;H142;2;20;122060498;123528595;1468097
Jacobs;H142;2;19;130606432;131649580;1043148
Jacobs;H142;2;25;149720801;151200968;1480167
Jacobs;H142;2;20;168933988;170000512;1066524
Jacobs;H142;2;335;172917684;193433380;20515696
Jacobs;H142;2;112;208020229;214228529;6208300
Jacobs;H142;2;29;238940445;240477448;1537003
Jacobs;H142;10;103;16338178;22285343;5947165
Jacobs;H142;10;18;36448017;37738237;1290220
Jacobs;H142;10;20;38727795;40071898;1344103
Jacobs;H142;10;38;48397749;50290499;1892750
Jacobs;H142;10;33;52284660;54216568;1931908
Jacobs;H142;10;40;56914955;59691651;2776696
Jacobs;H142;10;25;68944509;70187303;1242794
Jacobs;H142;10;45;71426400;74261215;2834815
Jacobs;H142;10;20;77556267;78599973;1043706
Jacobs;H142;10;20;79416539;80465758;1049219
Jacobs;H142;24;34;26493858;29155367;2661509
Jacobs;H143;2;20;19163821;20209570;1045749
Jacobs;H143;2;29;26100485;27784609;1684124
Jacobs;H143;2;17;65962375;67012655;1050280
Jacobs;H143;2;35;67625735;69441272;1815537
Jacobs;H143;2;87;116500683;121330712;4830029
Jacobs;H143;2;100;121455578;126802631;5347053
Jacobs;H143;2;54;129537914;132391474;2853560
Jacobs;H143;2;33;142863809;144672338;1808529
Jacobs;H143;2;275;157252102;172917684;15665582
Jacobs;H143;2;25;180080977;181909538;1828561
Jacobs;H143;2;30;215498705;218309332;2810627
Jacobs;H143;2;54;219933911;222800960;2867049
Jacobs;H143;10;27;16196817;17481523;1284706
Jacobs;H143;10;32;21682188;23289566;1607378
Jacobs;H143;10;62;25943893;29353089;3409196
Jacobs;H143;10;31;41802553;44430609;2628056
Jacobs;H143;10;28;48397749;49680970;1283221
Jacobs;H143;10;57;66264886;69596499;3331613
Jacobs;H143;10;66;74131332;77411116;3279784
Jacobs;H143;10;35;82994149;84741018;1746869
Jacobs;H143;24;17;26493858;28037384;1543526
Jacobs;H143;24;16;28178738;29155367;976629
Jacobs;H144;2;41;2451471;4351718;1900247
Jacobs;H144;2;45;54240741;56556228;2315487
Jacobs;H144;2;93;75626143;80343267;4717124
Jacobs;H144;2;74;85661724;89810015;4148291
Jacobs;H144;2;20;122060498;123528595;1468097
Jacobs;H144;2;38;125343919;127088467;1744548
Jacobs;H144;2;31;129353026;131064734;1711708
Jacobs;H144;2;40;131165894;132967710;1801816
Jacobs;H144;2;50;144088879;146734798;2645919
Jacobs;H144;2;139;155064316;163070840;8006524
Jacobs;H144;2;20;168933988;170000512;1066524
Jacobs;H144;2;43;215680487;219847222;4166735
Jacobs;H144;2;135;231170715;238675170;7504455
Jacobs;H144;10;131;14813653;22376804;7563151
Jacobs;H144;10;124;31509560;39457465;7947905
Jacobs;H144;10;19;40105937;40971187;865250
Jacobs;H144;10;39;47662790;49310196;1647406
Jacobs;H144;10;78;73436454;77142109;3705655
Jacobs;H144;24;43;96467;3580800;3484333
Jacobs;H145;2;41;2451471;4351718;1900247
Jacobs;H145;2;32;13507694;15035660;1527966
Jacobs;H145;2;61;16374818;19404154;3029336
Jacobs;H145;2;38;46219946;48824104;2604158
Jacobs;H145;2;30;60161996;61875935;1713939
Jacobs;H145;2;72;62820094;66543498;3723404
Jacobs;H145;2;32;69626926;71671999;2045073
Jacobs;H145;2;23;87394092;88447935;1053843
Jacobs;H145;2;15;108736660;109420304;683644
Jacobs;H145;2;21;116265153;117413762;1148609
Jacobs;H145;2;57;124171406;126734704;2563298
Jacobs;H145;2;22;127699622;128843993;1144371
Jacobs;H145;2;47;132841528;135391568;2550040
Jacobs;H145;2;24;136745970;138081646;1335676
Jacobs;H145;2;50;140158515;142709866;2551351
Jacobs;H145;2;22;215309338;217457102;2147764
Jacobs;H145;2;17;236347543;237488816;1141273
Jacobs;H145;10;34;1413129;3881451;2468322
Jacobs;H145;10;41;14523808;16929716;2405908
Jacobs;H145;10;22;22454477;23604001;1149524
Jacobs;H145;10;95;27989538;32818994;4829456
Jacobs;H145;10;18;36448017;37738237;1290220
Jacobs;H145;10;20;38727795;40071898;1344103
Jacobs;H145;10;48;49876303;52388827;2512524
Jacobs;H145;10;17;71426400;72848051;1421651
Jacobs;H145;10;78;74131332;78140084;4008752
Jacobs;H145;10;41;78803876;80865534;2061658
Jacobs;H145;10;36;84620983;86415081;1794098
Jacobs;H145;24;17;96467;1377045;1280578
Jacobs;H146;2;41;2451471;4351718;1900247
Jacobs;H146;2;69;5094572;9266747;4172175
Jacobs;H146;2;255;16374818;30785949;14411131
Jacobs;H146;2;28;46833373;48824104;1990731
Jacobs;H146;2;74;51143878;54936988;3793110
Jacobs;H146;2;71;85242819;88789712;3546893
Jacobs;H146;2;63;95731895;99808715;4076820
Jacobs;H146;2;50;124171406;126384559;2213153
Jacobs;H146;2;47;132841528;135391568;2550040
Jacobs;H146;2;20;136745970;137781188;1035218
Jacobs;H146;2;26;157574569;159389044;1814475
Jacobs;H146;2;215;159513893;171398254;11884361
Jacobs;H146;2;56;184565642;188204145;3638503
Jacobs;H146;2;104;193433380;199626176;6192796
Jacobs;H146;2;134;207040648;215251657;8211009
Jacobs;H146;2;52;215844761;220852308;5007547
Jacobs;H146;2;23;247498052;248799264;1301212
Jacobs;H146;10;15;14007878;14736629;728751
Jacobs;H146;10;44;18737350;21363789;2626439
Jacobs;H146;10;30;21927581;23604001;1676420
Jacobs;H146;10;270;31732075;48552870;16820795
Jacobs;H146;10;15;51140627;51707941;567314
Jacobs;H146;24;62;96467;5075204;4978737
Jacobs;H146;24;82;5621749;10802789;5181040
Jacobs;H146;24;22;11007102;12722014;1714912
Jacobs;H147;2;219;158066;12492887;12334821
Jacobs;H147;2;40;12988767;15035660;2046893
Jacobs;H147;2;15;16487040;17140743;653703
Jacobs;H147;2;58;36971592;40931803;3960211
Jacobs;H147;2;18;53670410;54386685;716275
Jacobs;H147;2;47;55908488;57989729;2081241
Jacobs;H147;2;180;58102980;67597692;9494712
Jacobs;H147;2;1102;67676280;132391474;64715194
Jacobs;H147;2;33;142863809;144672338;1808529
Jacobs;H147;2;59;167249075;170471855;3222780
Jacobs;H147;2;315;201153924;220955491;19801567
Jacobs;H147;2;89;243537018;248799264;5262246
Jacobs;H147;10;28;36883392;39457465;2574073
Jacobs;H147;10;18;40149974;40971187;821213
Jacobs;H147;10;18;46618259;47487991;869732
Jacobs;H147;10;28;51591083;52630202;1039119
Jacobs;H147;10;23;52768972;54375509;1606537
Jacobs;H147;10;43;84100127;86415081;2314954
Jacobs;H147;24;15;15367865;16310285;942420
Jacobs;H147;24;15;20395301;21460746;1065445
Jacobs;H147;24;36;29155367;31568788;2413421
Jacobs;H148;2;40;12988767;15035660;2046893
Jacobs;H148;2;15;16487040;17140743;653703
Jacobs;H148;2;375;34985894;57376604;22390710
Jacobs;H148;2;298;57495366;73598907;16103541
Jacobs;H148;2;52;84069275;87138916;3069641
Jacobs;H148;2;17;117702396;119081713;1379317
Jacobs;H148;2;19;121796989;123432784;1635795
Jacobs;H148;2;34;133402369;135337045;1934676
Jacobs;H148;2;61;148597613;151888029;3290416
Jacobs;H148;2;108;170058634;176450447;6391813
Jacobs;H148;2;18;211611196;212749665;1138469
Jacobs;H148;2;22;213790888;215641893;1851005
Jacobs;H148;2;22;215844761;218418759;2573998
Jacobs;H148;2;15;220083076;220955491;872415
Jacobs;H148;10;100;1413129;8904686;7491557
Jacobs;H148;10;342;15018558;33898953;18880395
Jacobs;H148;10;18;36448017;37738237;1290220
Jacobs;H148;10;20;38727795;40071898;1344103
Jacobs;H148;10;26;49876303;51490237;1613934
Jacobs;H148;10;21;51591083;52388827;797744
Jacobs;H148;10;184;71426400;81456858;10030458
Jacobs;H148;10;96;81504664;86415081;4910417
Jacobs;H148;24;40;29155367;31943864;2788497
Jacobs;H148;24;24;39603557;41034970;1431413
Jacobs;H149;2;109;158066;6092514;5934448
Jacobs;H149;2;30;13307050;14827510;1520460
Jacobs;H149;2;15;16487040;17140743;653703
Jacobs;H149;2;48;26664802;30026978;3362176
Jacobs;H149;2;82;40790032;45739882;4949850
Jacobs;H149;2;88;58791324;63479215;4687891
Jacobs;H149;2;17;65962375;67012655;1050280
Jacobs;H149;2;35;67625735;69441272;1815537
Jacobs;H149;2;39;80376822;82013700;1636878
Jacobs;H149;2;28;131397735;132608113;1210378
Jacobs;H149;2;34;141007423;142709866;1702443
Jacobs;H149;10;201;32773769;45845544;13071775
Jacobs;H149;10;15;55319894;56430010;1110116
Jacobs;H149;10;45;71426400;74261215;2834815
Jacobs;H149;10;20;77556267;78599973;1043706
Jacobs;H149;10;20;79416539;80465758;1049219
Jacobs;H150;2;86;29409606;34303557;4893951
Jacobs;H150;2;82;40790032;45739882;4949850
Jacobs;H150;2;25;58791324;60044110;1252786
Jacobs;H150;2;17;65962375;67012655;1050280
Jacobs;H150;2;35;67625735;69441272;1815537
Jacobs;H150;2;39;80376822;82013700;1636878
Jacobs;H150;2;16;94981400;95965733;984333
Jacobs;H150;2;16;115340878;116108127;767249
Jacobs;H150;2;15;116784013;117464089;680076
Jacobs;H150;2;17;122060498;123432784;1372286
Jacobs;H150;2;84;128843993;132967710;4123717
Jacobs;H150;2;34;141007423;142709866;1702443
Jacobs;H150;2;15;232591652;233589543;997891
Jacobs;H150;2;30;241748973;243449101;1700128
Jacobs;H150;10;100;1413129;8904686;7491557
Jacobs;H150;10;38;15018558;17138817;2120259
Jacobs;H150;10;145;23213276;30849548;7636272
Jacobs;H150;10;18;36448017;37738237;1290220
Jacobs;H150;10;20;38727795;40071898;1344103
Jacobs;H150;10;48;49876303;52388827;2512524
Jacobs;H150;10;35;68339290;70187303;1848013
Jacobs;H150;10;103;71426400;77142109;5715709
Jacobs;H150;24;16;34607110;36160755;1553645
Jacobs;H151;2;59;11555842;14827510;3271668
Jacobs;H151;2;251;16622194;30785949;14163755
Jacobs;H151;2;45;40350901;43558237;3207336
Jacobs;H151;2;28;46833373;48824104;1990731
Jacobs;H151;2;32;51824098;53366034;1541936
Jacobs;H151;2;21;114411448;115743360;1331912
Jacobs;H151;2;15;116108127;117115355;1007228
Jacobs;H151;2;47;132841528;135391568;2550040
Jacobs;H151;2;24;136745970;138081646;1335676
Jacobs;H151;2;50;140158515;142709866;2551351
Jacobs;H151;2;39;147759341;149609364;1850023
Jacobs;H151;2;222;179799000;192989350;13190350
Jacobs;H151;2;47;196829899;199225518;2395619
Jacobs;H151;2;18;210948623;211695755;747132
Jacobs;H151;10;78;17748924;22285343;4536419
Jacobs;H151;10;67;29276560;32637918;3361358
Jacobs;H151;10;36;36847123;39942731;3095608
Jacobs;H151;10;30;41210470;43778374;2567904
Jacobs;H151;10;27;47287047;48552870;1265823
Jacobs;H151;24;25;8460459;9942134;1481675
Jacobs;H151;24;43;23209530;26142394;2932864
Jacobs;H152;2;16;45686718;46598180;911462
Jacobs;H152;2;45;54240741;56556228;2315487
Jacobs;H152;2;70;80811295;84891847;4080552
Jacobs;H152;2;18;86266274;87138916;872642
Jacobs;H152;2;76;117702396;122001925;4299529
Jacobs;H152;2;87;122096448;126734704;4638256
Jacobs;H152;2;34;133402369;135337045;1934676
Jacobs;H152;2;36;162689295;164516447;1827152
Jacobs;H152;2;15;220083076;220955491;872415
Jacobs;H152;2;47;240684120;243365308;2681188
Jacobs;H152;10;100;1413129;8904686;7491557
Jacobs;H152;10;747;15018558;58143024;43124466
Jacobs;H152;10;109;71426400;77507372;6080972
Jacobs;H152;10;65;77939102;81277340;3338238
Jacobs;H152;10;20;84100127;85263429;1163302
Jacobs;H152;24;45;17642594;21460746;3818152
Jacobs;H152;24;34;29155367;31359697;2204330
Jacobs;H153;2;103;16622194;21883834;5261640
Jacobs;H153;2;27;22809937;24092677;1282740
Jacobs;H153;2;18;24839164;25709378;870214
Jacobs;H153;2;18;39411236;40350901;939665
Jacobs;H153;2;28;46833373;48824104;1990731
Jacobs;H153;2;147;77200457;85150906;7950449
Jacobs;H153;2;28;98008059;99808715;1800656
Jacobs;H153;2;20;107171359;107911874;740515
Jacobs;H153;2;16;108309773;108954373;644600
Jacobs;H153;2;19;121796989;123432784;1635795
Jacobs;H153;2;118;131649580;137781188;6131608
Jacobs;H153;2;33;142863809;144672338;1808529
Jacobs;H153;2;60;152529090;156095039;3565949
Jacobs;H153;2;56;184565642;188204145;3638503
Jacobs;H153;2;18;210948623;211695755;747132
Jacobs;H153;10;24;21584008;22865153;1281145
Jacobs;H153;10;46;31732075;34386151;2654076
Jacobs;H153;10;28;36883392;39457465;2574073
Jacobs;H153;10;33;47287047;48804938;1517891
Jacobs;H153;10;28;81023746;82225985;1202239
Jacobs;H153;24;42;96467;3507572;3411105
Jacobs;H153;24;48;16351007;20406106;4055099
Jacobs;H154;2;50;2451471;4697573;2246102
Jacobs;H154;2;23;14359717;15322091;962374
Jacobs;H154;2;15;16487040;17140743;653703
Jacobs;H154;2;48;26664802;30026978;3362176
Jacobs;H154;2;66;30638836;34303557;3664721
Jacobs;H154;2;82;40790032;45739882;4949850
Jacobs;H154;2;16;53991275;54669270;677995
Jacobs;H154;2;105;70548455;76783372;6234917
Jacobs;H154;2;19;121796989;123432784;1635795
Jacobs;H154;2;49;127699622;130206119;2506497
Jacobs;H154;2;20;131793590;132608113;814523
Jacobs;H154;2;22;132802249;133748186;945937
Jacobs;H154;2;37;141766599;143918492;2151893
Jacobs;H154;2;139;155064316;163070840;8006524
Jacobs;H154;2;64;186306661;190154694;3848033
Jacobs;H154;2;68;190267950;193596846;3328896
Jacobs;H154;2;48;199432096;202088645;2656549
Jacobs;H154;2;32;215098553;217890987;2792434
Jacobs;H154;2;15;220083076;220955491;872415
Jacobs;H154;10;81;16338178;20982790;4644612
Jacobs;H154;10;32;21682188;23289566;1607378
Jacobs;H154;10;62;25943893;29353089;3409196
Jacobs;H154;10;31;41802553;44430609;2628056
Jacobs;H154;10;18;48900679;49680970;780291
Jacobs;H154;10;21;84029946;85263429;1233483
Jacobs;H154;24;67;26493858;31359697;4865839
Jacobs;H155;2;50;2451471;4697573;2246102
Jacobs;H155;2;25;25563222;27209958;1646736
Jacobs;H155;2;16;53991275;54669270;677995
Jacobs;H155;2;97;58791324;63837976;5046652
Jacobs;H155;2;219;65962375;78426196;12463821
Jacobs;H155;2;19;121796989;123432784;1635795
Jacobs;H155;2;49;127699622;130206119;2506497
Jacobs;H155;2;37;162572509;164516447;1943938
Jacobs;H155;2;34;179521559;181909538;2387979
Jacobs;H155;2;45;208020229;210418618;2398389
Jacobs;H155;2;16;215498705;217457102;1958397
Jacobs;H155;2;15;218592494;219847222;1254728
Jacobs;H155;2;15;232591652;233589543;997891
Jacobs;H155;2;30;241748973;243449101;1700128
Jacobs;H155;10;27;16196817;17481523;1284706
Jacobs;H155;10;32;21682188;23289566;1607378
Jacobs;H155;10;62;25943893;29353089;3409196
Jacobs;H155;10;31;41802553;44430609;2628056
Jacobs;H155;10;18;48900679;49680970;780291
Jacobs;H155;24;34;26493858;29155367;2661509
Jacobs;H156;2;24;15568475;16829483;1261008
Jacobs;H156;2;39;24646366;26853708;2207342
Jacobs;H156;2;53;26932618;30698479;3765861
Jacobs;H156;2;26;30767128;31992177;1225049
Jacobs;H156;2;24;40790032;42499181;1709149
Jacobs;H156;2;23;54240741;55425163;1184422
Jacobs;H156;2;27;65962375;67597692;1635317
Jacobs;H156;2;62;67676280;71387561;3711281
Jacobs;H156;2;87;71490850;76627899;5137049
Jacobs;H156;2;16;79000514;80032995;1032481
Jacobs;H156;2;17;122060498;123432784;1372286
Jacobs;H156;2;28;162689295;164188754;1499459
Jacobs;H156;2;26;186306661;187836750;1530089
Jacobs;H156;2;16;187916592;188826201;909609
Jacobs;H156;2;23;192231314;193374050;1142736
Jacobs;H156;2;85;202088645;206382108;4293463
Jacobs;H156;2;42;207575434;209765359;2189925
Jacobs;H156;2;52;209830001;212749665;2919664
Jacobs;H156;2;43;213505877;217890987;4385110
Jacobs;H156;2;28;220343269;221633575;1290306
Jacobs;H156;2;109;223908949;229832513;5923564
Jacobs;H156;2;15;232591652;233589543;997891
Jacobs;H156;2;29;238940445;240477448;1537003
Jacobs;H156;10;16;6883264;8495362;1612098
Jacobs;H156;10;34;36637311;39457465;2820154
Jacobs;H156;10;70;46618259;49914859;3296600
Jacobs;H156;10;47;50995309;53147209;2151900
Jacobs;H156;10;54;59298205;62050961;2752756
Jacobs;H156;10;81;63706057;68575459;4869402
Jacobs;H156;10;88;71426400;76428043;5001643
Jacobs;H156;10;20;76572836;77507372;934536
Jacobs;H156;10;49;77939102;80465758;2526656
Jacobs;H156;10;35;80545891;82126706;1580815
Jacobs;H157;2;32;63635636;65017658;1382022
Jacobs;H157;2;28;65402955;67012655;1609700
Jacobs;H157;2;34;67676280;69441272;1764992
Jacobs;H157;2;23;93349246;94609125;1259879
Jacobs;H157;2;17;122060498;123432784;1372286
Jacobs;H157;2;15;129537914;130424187;886273
Jacobs;H157;2;40;147821995;149720801;1898806
Jacobs;H157;2;28;162689295;164188754;1499459
Jacobs;H157;2;33;204702992;206382108;1679116
Jacobs;H157;2;95;207575434;212749665;5174231
Jacobs;H157;2;37;213505877;217457102;3951225
Jacobs;H157;2;15;220083076;220955491;872415
Jacobs;H157;2;114;224283993;230323317;6039324
Jacobs;H157;10;15;1413129;2796718;1383589
Jacobs;H157;10;16;6883264;8495362;1612098
Jacobs;H157;10;34;36637311;39457465;2820154
Jacobs;H157;10;70;46618259;49914859;3296600
Jacobs;H157;10;50;50876668;53147209;2270541
Jacobs;H157;10;96;72510364;77142109;4631745
Jacobs;H157;10;16;77234571;78140084;905513
Jacobs;H157;10;84;82010502;86415081;4404579
Jacobs;H157;24;15;33798780;34666650;867870
Jacobs;H157;24;49;35106020;38916880;3810860
Jacobs;H158;2;50;2451471;4697573;2246102
Jacobs;H158;2;80;24839164;30026978;5187814
Jacobs;H158;2;103;51143878;56556228;5412350
Jacobs;H158;2;28;57861735;59231945;1370210
Jacobs;H158;2;194;89429616;101171470;11741854
Jacobs;H158;2;15;108736660;109420304;683644
Jacobs;H158;2;19;121796989;123432784;1635795
Jacobs;H158;2;49;127699622;130206119;2506497
Jacobs;H158;2;45;131793590;133748186;1954596
Jacobs;H158;2;35;140158515;141971484;1812969
Jacobs;H158;2;87;162689295;167432552;4743257
Jacobs;H158;2;604;170195998;205949338;35753340
Jacobs;H158;2;112;208020229;214228529;6208300
Jacobs;H158;2;16;215498705;217457102;1958397
Jacobs;H158;2;21;220083076;221216169;1133093
Jacobs;H158;2;27;226196223;227734587;1538364
Jacobs;H158;2;72;230657435;234947844;4290409
Jacobs;H158;2;32;236768061;238675170;1907109
Jacobs;H158;10;27;16196817;17481523;1284706
Jacobs;H158;10;32;21682188;23289566;1607378
Jacobs;H158;10;62;25943893;29353089;3409196
Jacobs;H158;10;18;36448017;37738237;1290220
Jacobs;H158;10;20;38727795;40071898;1344103
Jacobs;H158;10;38;48397749;50290499;1892750
Jacobs;H158;10;33;52284660;54216568;1931908
Jacobs;H158;10;40;56914955;59691651;2776696
Jacobs;H158;10;41;74924462;76973287;2048825
Jacobs;H158;24;19;2043961;3446498;1402537
Jacobs;H158;24;47;34553003;38357380;3804377
Jacobs;H158;24;15;40193947;41143981;950034
Jacobs;H159;2;494;26572518;56556228;29983710
Jacobs;H159;2;194;89429616;101171470;11741854
Jacobs;H159;2;15;108736660;109420304;683644
Jacobs;H159;2;19;121796989;123432784;1635795
Jacobs;H159;2;45;131793590;133748186;1954596
Jacobs;H159;2;35;140158515;141971484;1812969
Jacobs;H159;2;22;171171929;172311083;1139154
Jacobs;H159;2;72;181909538;186224877;4315339
Jacobs;H159;2;112;208020229;214228529;6208300
Jacobs;H159;2;23;233775867;235161178;1385311
Jacobs;H159;10;34;36637311;39457465;2820154
Jacobs;H159;10;18;53098812;54216568;1117756
Jacobs;H159;10;35;71426400;73826403;2400003
Jacobs;H159;10;21;84029946;85263429;1233483
Jacobs;H160;2;332;158066;18149828;17991762
Jacobs;H160;2;155;51529698;59231945;7702247
Jacobs;H160;2;19;72460390;73475221;1014831
Jacobs;H160;2;20;122060498;123528595;1468097
Jacobs;H160;2;117;135996954;142506224;6509270
Jacobs;H160;2;21;143557270;144672338;1115068
Jacobs;H160;2;65;151148561;155126465;3977904
Jacobs;H160;2;24;162513140;163845372;1332232
Jacobs;H160;2;17;165399749;166231789;832040
Jacobs;H160;2;114;172699752;180052852;7353100
Jacobs;H160;2;20;180402840;181909538;1506698
Jacobs;H160;2;32;187856073;189839836;1983763
Jacobs;H160;2;37;189930696;191673164;1742468
Jacobs;H160;2;19;193176635;194270296;1093661
Jacobs;H160;2;38;215844761;219847222;4002461
Jacobs;H160;2;97;233461442;238675170;5213728
Jacobs;H160;2;20;246478010;247455331;977321
Jacobs;H160;10;31;20540068;22285343;1745275
Jacobs;H160;10;111;23305210;29415140;6109930
Jacobs;H160;10;280;31509560;48804938;17295378
Jacobs;H160;10;28;53666062;55377753;1711691
Jacobs;H160;10;64;57261965;61065661;3803696
Jacobs;H160;10;35;68339290;70187303;1848013
Jacobs;H160;24;15;26493858;27739247;1245389
Jacobs;H161;2;140;158066;7973431;7815365
Jacobs;H161;2;16;31657214;32379564;722350
Jacobs;H161;2;35;40753889;43153034;2399145
